record_id,localized_code,base_code,country_code,country,country_group,title,doc_type,category,document_family,role_family,owner_channel,mailbox_function,filename,related_docs,keywords,region_scope,language,is_localized,active,version,zip_internal_path,source_zip,filename_is_exact,dummy_url
US-HR-028,US-HR-028,HR-028,US,United States,USA,Compensation Review and Job Level Governance,process,Payroll,payroll,,payroll@company.com,payroll,US-HR-028_Compensation_Review_and_Job_Level_Governance.docx,"US-HR-006, US-HR-015, US-HR-046",United States | Payroll | Compensation Review and Job Level Governance,country_specific,English,True,True,1,USA/US-HR-028_Compensation_Review_and_Job_Level_Governance.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-028_Compensation_Review_and_Job_Level_Governance.docx
US-HR-029,US-HR-029,HR-029,US,United States,USA,Recruitment and Selection Standards,policy,Recruitment,recruitment,,recruitment@company.com,recruitment,US-HR-029_Recruitment_and_Selection_Standards.docx,"US-HR-008, US-HR-030, US-HR-031, US-HR-032",United States | Recruitment | Recruitment and Selection Standards,country_specific,English,True,True,1,USA/US-HR-029_Recruitment_and_Selection_Standards.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-029_Recruitment_and_Selection_Standards.docx
US-HR-030,US-HR-030,HR-030,US,United States,USA,Candidate Data Privacy Notice,policy,Recruitment,recruitment,,recruitment@company.com,recruitment,US-HR-030_Candidate_Data_Privacy_Notice.docx,"US-HR-029, US-HR-031, US-HR-032, US-HR-033",United States | Recruitment | Candidate Data Privacy Notice,country_specific,English,True,True,1,USA/US-HR-030_Candidate_Data_Privacy_Notice.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-030_Candidate_Data_Privacy_Notice.docx
US-HR-031,US-HR-031,HR-031,US,United States,USA,"Interviewing, Feedback, and Hiring Panel Procedure",policy,Recruitment,recruitment,,recruitment@company.com,recruitment,US-HR-031_Interviewing_Feedback_and_Hiring_Panel_Procedure.docx,"US-HR-029, US-HR-030, US-HR-033","United States | Recruitment | Interviewing, Feedback, and Hiring Panel Procedure",country_specific,English,True,True,1,USA/US-HR-031_Interviewing_Feedback_and_Hiring_Panel_Procedure.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-031_Interviewing_Feedback_and_Hiring_Panel_Procedure.docx
US-HR-032,US-HR-032,HR-032,US,United States,USA,Background Verification and Pre-Employment Checks,policy,Recruitment,recruitment,,recruitment@company.com,recruitment,US-HR-032_Background_Verification_and_Pre_Employment_Checks.docx,"US-HR-029, US-HR-030, US-HR-033",United States | Recruitment | Background Verification and Pre-Employment Checks,country_specific,English,True,True,1,USA/US-HR-032_Background_Verification_and_Pre_Employment_Checks.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-032_Background_Verification_and_Pre_Employment_Checks.docx
US-HR-033,US-HR-033,HR-033,US,United States,USA,Offer Approval and Preboarding Process,process,Recruitment,recruitment,,recruitment@company.com,recruitment,US-HR-033_Offer_Approval_and_Preboarding_Process.docx,"US-HR-030, US-HR-032, US-HR-034",United States | Recruitment | Offer Approval and Preboarding Process,country_specific,English,True,True,1,USA/US-HR-033_Offer_Approval_and_Preboarding_Process.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-033_Offer_Approval_and_Preboarding_Process.docx
US-HR-034,US-HR-034,HR-034,US,United States,USA,Onboarding First 30 Days Policy,policy,Onboarding,onboarding,,onboarding@company.com,onboarding,US-HR-034_Onboarding_First_30_Days_Policy.docx,"US-HR-033, US-HR-035, US-HR-039, US-HR-049",United States | Onboarding | Onboarding First 30 Days Policy,country_specific,English,True,True,1,USA/US-HR-034_Onboarding_First_30_Days_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-034_Onboarding_First_30_Days_Policy.docx
US-HR-035,US-HR-035,HR-035,US,United States,USA,Introductory Review and Confirmation Process,process,Onboarding,onboarding,,onboarding@company.com,onboarding,US-HR-035_Introductory_Review_and_Confirmation_Process.docx,"US-HR-034, US-HR-042, US-HR-043",United States | Onboarding | Introductory Review and Confirmation Process,country_specific,English,True,True,1,USA/US-HR-035_Introductory_Review_and_Confirmation_Process.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-035_Introductory_Review_and_Confirmation_Process.docx
US-HR-036,US-HR-036,HR-036,US,United States,USA,Remote Work Eligibility and Expectations Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,US-HR-036_Remote_Work_Eligibility_and_Expectations_Policy.docx,"US-HR-037, US-HR-038, US-HR-039, US-HR-040",United States | HR Operations | Remote Work Eligibility and Expectations Policy,country_specific,English,True,True,1,USA/US-HR-036_Remote_Work_Eligibility_and_Expectations_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-036_Remote_Work_Eligibility_and_Expectations_Policy.docx
US-HR-037,US-HR-037,HR-037,US,United States,USA,Hybrid Work Coordination Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,US-HR-037_Hybrid_Work_Coordination_Policy.docx,"US-HR-036, US-HR-038, US-HR-049",United States | HR Operations | Hybrid Work Coordination Policy,country_specific,English,True,True,1,USA/US-HR-037_Hybrid_Work_Coordination_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-037_Hybrid_Work_Coordination_Policy.docx
US-HR-038,US-HR-038,HR-038,US,United States,USA,Working Hours and Availability Expectations,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,US-HR-038_Working_Hours_and_Availability_Expectations.docx,"US-HR-016, US-HR-022, US-HR-027, US-HR-036",United States | HR Operations | Working Hours and Availability Expectations,country_specific,English,True,True,1,USA/US-HR-038_Working_Hours_and_Availability_Expectations.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-038_Working_Hours_and_Availability_Expectations.docx
US-HR-039,US-HR-039,HR-039,US,United States,USA,"IT Access, Identity, and Acceptable Use Policy",policy,HR Operations,hr_operations,,itsupport@company.com,it_support,US-HR-039_IT_Access_Identity_and_Acceptable_Use_Policy.docx,"US-HR-034, US-HR-036, US-HR-040, US-HR-047","United States | HR Operations | IT Access, Identity, and Acceptable Use Policy",country_specific,English,True,True,1,USA/US-HR-039_IT_Access_Identity_and_Acceptable_Use_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-039_IT_Access_Identity_and_Acceptable_Use_Policy.docx
US-HR-040,US-HR-040,HR-040,US,United States,USA,Information Security Awareness for Employees,policy,HR Operations,hr_operations,,itsupport@company.com,it_support,US-HR-040_Information_Security_Awareness_for_Employees.docx,"US-HR-036, US-HR-039, US-HR-041, US-HR-047",United States | HR Operations | Information Security Awareness for Employees,country_specific,English,True,True,1,USA/US-HR-040_Information_Security_Awareness_for_Employees.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-040_Information_Security_Awareness_for_Employees.docx
US-HR-041,US-HR-041,HR-041,US,United States,USA,Employee Records Management Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,US-HR-041_Employee_Records_Management_Policy.docx,"US-HR-010, US-HR-030, US-HR-039, US-HR-047",United States | HR Operations | Employee Records Management Policy,country_specific,English,True,True,1,USA/US-HR-041_Employee_Records_Management_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-041_Employee_Records_Management_Policy.docx
US-HR-042,US-HR-042,HR-042,US,United States,USA,Manager Responsibilities in People Operations,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,US-HR-042_Manager_Responsibilities_in_People_Operations.docx,"US-HR-020, US-HR-035, US-HR-043, US-HR-049",United States | HR Operations | Manager Responsibilities in People Operations,country_specific,English,True,True,1,USA/US-HR-042_Manager_Responsibilities_in_People_Operations.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-042_Manager_Responsibilities_in_People_Operations.docx
US-HR-043,US-HR-043,HR-043,US,United States,USA,Performance Improvement and Corrective Action Policy,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,US-HR-043_Performance_Improvement_and_Corrective_Action_Policy.docx,"US-HR-001, US-HR-003, US-HR-004, US-HR-042",United States | Employee Relations | Performance Improvement and Corrective Action Policy,country_specific,English,True,True,1,USA/US-HR-043_Performance_Improvement_and_Corrective_Action_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-043_Performance_Improvement_and_Corrective_Action_Policy.docx
US-HR-044,US-HR-044,HR-044,US,United States,USA,Internal Mobility and Role Change Procedure,policy,HR Operations,hr_operations,,talentdevelopment@company.com,talent_development,US-HR-044_Internal_Mobility_and_Role_Change_Procedure.docx,"US-HR-028, US-HR-034, US-HR-035, US-HR-045",United States | HR Operations | Internal Mobility and Role Change Procedure,country_specific,English,True,True,1,USA/US-HR-044_Internal_Mobility_and_Role_Change_Procedure.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-044_Internal_Mobility_and_Role_Change_Procedure.docx
US-HR-045,US-HR-045,HR-045,US,United States,USA,Learning and Development Support Policy,policy,HR Operations,hr_operations,,talentdevelopment@company.com,talent_development,US-HR-045_Learning_and_Development_Support_Policy.docx,"US-HR-009, US-HR-014, US-HR-044, US-HR-046",United States | HR Operations | Learning and Development Support Policy,country_specific,English,True,True,1,USA/US-HR-045_Learning_and_Development_Support_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-045_Learning_and_Development_Support_Policy.docx
US-HR-046,US-HR-046,HR-046,US,United States,USA,"Recognition, Awards, and Spot Bonus Guidelines",guide,Benefits,benefits,,benefits@company.com,benefits,US-HR-046_Recognition_Awards_and_Spot_Bonus_Guidelines.docx,"US-HR-015, US-HR-028, US-HR-045","United States | Benefits | Recognition, Awards, and Spot Bonus Guidelines",country_specific,English,True,True,1,USA/US-HR-046_Recognition_Awards_and_Spot_Bonus_Guidelines.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-046_Recognition_Awards_and_Spot_Bonus_Guidelines.docx
US-HR-047,US-HR-047,HR-047,US,United States,USA,Offboarding and Exit Clearance Procedure,policy,Offboarding,offboarding,,peopleteam@company.com,people_operations,US-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx,"US-HR-012, US-HR-018, US-HR-039, US-HR-048",United States | Offboarding | Offboarding and Exit Clearance Procedure,country_specific,English,True,True,1,USA/US-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx
US-HR-048,US-HR-048,HR-048,US,United States,USA,"Final Pay, Asset Return, and Separation Policy",policy,Offboarding,offboarding,,peopleteam@company.com,people_operations,US-HR-048_Final_Pay_Asset_Return_and_Separation_Policy.docx,"US-HR-023, US-HR-024, US-HR-047","United States | Offboarding | Final Pay, Asset Return, and Separation Policy",country_specific,English,True,True,1,USA/US-HR-048_Final_Pay_Asset_Return_and_Separation_Policy.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-048_Final_Pay_Asset_Return_and_Separation_Policy.docx
US-HR-049,US-HR-049,HR-049,US,United States,USA,Common Employee Questions and Contact Guide,faq_guide,People Team,people_team,,peopleteam@company.com,people_operations,US-HR-049_Common_Employee_Questions_and_Contact_Guide.docx,"US-HR-011, US-HR-016, US-HR-023, US-HR-034",United States | People Team | Common Employee Questions and Contact Guide,country_specific,English,True,True,1,USA/US-HR-049_Common_Employee_Questions_and_Contact_Guide.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-049_Common_Employee_Questions_and_Contact_Guide.docx
US-HR-050,US-HR-050,HR-050,US,United States,USA,"Policy Exception, Approval, and Governance Framework",policy,Compliance,compliance,,compliance@company.com,compliance,US-HR-050_Policy_Exception_Approval_and_Governance_Framework.docx,"US-HR-004, US-HR-006, US-HR-026, US-HR-049","United States | Compliance | Policy Exception, Approval, and Governance Framework",country_specific,English,True,True,1,USA/US-HR-050_Policy_Exception_Approval_and_Governance_Framework.docx,hr_rag_50_usa_docx.zip,yes,https://hr-docs.company.com/us/US-HR-050_Policy_Exception_Approval_and_Governance_Framework.docx
US-HR-051,US-HR-051,HR-051,US,United States,USA,Career Architecture - Data Analyst,career_architecture,Talent Development,talent_development,Data & Analytics,talentdevelopment@company.com,talent_development,US-HR-051_Career_Architecture_Data_Analyst.docx,"US-HR-035, US-HR-042, US-HR-049, US-HR-050",United States | Talent Development | Career Architecture - Data Analyst | Data & Analytics,country_specific,English,True,True,1,USA/US-HR-051_Career_Architecture_Data_Analyst.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/us/US-HR-051_Career_Architecture_Data_Analyst.docx
US-HR-052,US-HR-052,HR-052,US,United States,USA,Career Architecture - Data Scientist,career_architecture,Talent Development,talent_development,Data Science,talentdevelopment@company.com,talent_development,US-HR-052_Career_Architecture_Data_Scientist.docx,"US-HR-035, US-HR-042, US-HR-049, US-HR-050",United States | Talent Development | Career Architecture - Data Scientist | Data Science,country_specific,English,True,True,1,USA/US-HR-052_Career_Architecture_Data_Scientist.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/us/US-HR-052_Career_Architecture_Data_Scientist.docx
US-HR-053,US-HR-053,HR-053,US,United States,USA,Career Architecture - Business Analyst,career_architecture,Talent Development,talent_development,Business Analysis,talentdevelopment@company.com,talent_development,US-HR-053_Career_Architecture_Business_Analyst.docx,"US-HR-035, US-HR-042, US-HR-049, US-HR-050",United States | Talent Development | Career Architecture - Business Analyst | Business Analysis,country_specific,English,True,True,1,USA/US-HR-053_Career_Architecture_Business_Analyst.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/us/US-HR-053_Career_Architecture_Business_Analyst.docx
US-HR-054,US-HR-054,HR-054,US,United States,USA,Career Architecture - Engineering Manager,career_architecture,Talent Development,talent_development,Engineering Management,talentdevelopment@company.com,talent_development,US-HR-054_Career_Architecture_Engineering_Manager.docx,"US-HR-035, US-HR-042, US-HR-049, US-HR-050",United States | Talent Development | Career Architecture - Engineering Manager | Engineering Management,country_specific,English,True,True,1,USA/US-HR-054_Career_Architecture_Engineering_Manager.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/us/US-HR-054_Career_Architecture_Engineering_Manager.docx
US-HR-055,US-HR-055,HR-055,US,United States,USA,Career Architecture - Software Engineer,career_architecture,Talent Development,talent_development,Software Engineering,talentdevelopment@company.com,talent_development,US-HR-055_Career_Architecture_Software_Engineer.docx,"US-HR-035, US-HR-042, US-HR-049, US-HR-050",United States | Talent Development | Career Architecture - Software Engineer | Software Engineering,country_specific,English,True,True,1,USA/US-HR-055_Career_Architecture_Software_Engineer.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/us/US-HR-055_Career_Architecture_Software_Engineer.docx
